entry_id,policy_file_id,issue_year,stage_id,stage_name,stage_name_zh,province,region,region_en,category_code,category_name
E005124,P006109,2018,3,Rapid expansion,快速扩张期,江苏省,东部,Eastern,OD,Open data
E005125,P006125,2018,3,Rapid expansion,快速扩张期,江苏省,东部,Eastern,CS,Citizen science
E005126,P006516,2022,4,High-level diffusion and adjustment,高位扩散与调整期,江苏省,东部,Eastern,OD,Open data
E005127,P006519,2022,4,High-level diffusion and adjustment,高位扩散与调整期,江苏省,东部,Eastern,OD,Open data
E005128,P006531,2008,2,Gradual expansion,渐进扩展期,江苏省,东部,Eastern,CS,Citizen science
E005129,P006531,2008,2,Gradual expansion,渐进扩展期,江苏省,东部,Eastern,CS,Citizen science
E005130,P006533,2018,3,Rapid expansion,快速扩张期,江苏省,东部,Eastern,OD,Open data
E005131,P006535,2023,4,High-level diffusion and adjustment,高位扩散与调整期,江苏省,东部,Eastern,OD,Open data
E005132,P006538,2024,4,High-level diffusion and adjustment,高位扩散与调整期,江苏省,东部,Eastern,OD,Open data
E005133,P006541,2023,4,High-level diffusion and adjustment,高位扩散与调整期,江苏省,东部,Eastern,OD,Open data
E005134,P006964,2024,4,High-level diffusion and adjustment,高位扩散与调整期,江苏省,东部,Eastern,OD,Open data
E005135,P006972,2019,3,Rapid expansion,快速扩张期,江苏省,东部,Eastern,OERs,Open educational resources
E005136,P007045,2008,2,Gradual expansion,渐进扩展期,江苏省,东部,Eastern,CS,Citizen science
E005137,P007045,2008,2,Gradual expansion,渐进扩展期,江苏省,东部,Eastern,OI,Open infrastructure
E005138,P007045,2008,2,Gradual expansion,渐进扩展期,江苏省,东部,Eastern,CS,Citizen science
E005139,P007049,2018,3,Rapid expansion,快速扩张期,江苏省,东部,Eastern,OD,Open data
E005140,P007051,2018,3,Rapid expansion,快速扩张期,江苏省,东部,Eastern,OD,Open data
E005141,P007052,2016,3,Rapid expansion,快速扩张期,江苏省,东部,Eastern,OD,Open data
E005143,P007055,2018,3,Rapid expansion,快速扩张期,江苏省,东部,Eastern,OD,Open data
E005144,P007521,2024,4,High-level diffusion and adjustment,高位扩散与调整期,江苏省,东部,Eastern,OD,Open data
E005145,P007550,2025,4,High-level diffusion and adjustment,高位扩散与调整期,江苏省,东部,Eastern,OD,Open data
E005146,P007590,2023,4,High-level diffusion and adjustment,高位扩散与调整期,江苏省,东部,Eastern,OD,Open data
E005147,P007818,2012,2,Gradual expansion,渐进扩展期,江苏省,东部,Eastern,OERs,Open educational resources
E005148,P007820,2016,3,Rapid expansion,快速扩张期,江苏省,东部,Eastern,OD,Open data
E005149,P007824,2018,3,Rapid expansion,快速扩张期,江苏省,东部,Eastern,OD,Open data
E005150,P007824,2018,3,Rapid expansion,快速扩张期,江苏省,东部,Eastern,OD,Open data
E005150,P007824,2018,3,Rapid expansion,快速扩张期,江苏省,东部,Eastern,OERs,Open educational resources
E005151,P007824,2018,3,Rapid expansion,快速扩张期,江苏省,东部,Eastern,OD,Open data
E005152,P007842,2021,4,High-level diffusion and adjustment,高位扩散与调整期,江苏省,东部,Eastern,OD,Open data
E005153,P008415,2016,3,Rapid expansion,快速扩张期,江苏省,东部,Eastern,OD,Open data
E005154,P008415,2016,3,Rapid expansion,快速扩张期,江苏省,东部,Eastern,OD,Open data
E005155,P008417,2012,2,Gradual expansion,渐进扩展期,江苏省,东部,Eastern,CS,Citizen science
E005156,P008417,2012,2,Gradual expansion,渐进扩展期,江苏省,东部,Eastern,CS,Citizen science
E005157,P008420,2005,1,Emergence,萌芽期,江苏省,东部,Eastern,CS,Citizen science
E005158,P008421,2023,4,High-level diffusion and adjustment,高位扩散与调整期,江苏省,东部,Eastern,OD,Open data
E005159,P008423,2019,3,Rapid expansion,快速扩张期,江苏省,东部,Eastern,OD,Open data
E005160,P008425,2021,4,High-level diffusion and adjustment,高位扩散与调整期,江苏省,东部,Eastern,OERs,Open educational resources
E005161,P008425,2021,4,High-level diffusion and adjustment,高位扩散与调整期,江苏省,东部,Eastern,OI,Open infrastructure
E005162,P008426,2021,4,High-level diffusion and adjustment,高位扩散与调整期,江苏省,东部,Eastern,OD,Open data
E005163,P008426,2021,4,High-level diffusion and adjustment,高位扩散与调整期,江苏省,东部,Eastern,OD,Open data
E005164,P008429,2024,4,High-level diffusion and adjustment,高位扩散与调整期,江苏省,东部,Eastern,OD,Open data
E005165,P008430,2022,4,High-level diffusion and adjustment,高位扩散与调整期,江苏省,东部,Eastern,CS,Citizen science
E005166,P008430,2022,4,High-level diffusion and adjustment,高位扩散与调整期,江苏省,东部,Eastern,CS,Citizen science
E005167,P008431,2023,4,High-level diffusion and adjustment,高位扩散与调整期,江苏省,东部,Eastern,OD,Open data
E005168,P008435,2015,2,Gradual expansion,渐进扩展期,江苏省,东部,Eastern,OD,Open data
E005169,P008435,2015,2,Gradual expansion,渐进扩展期,江苏省,东部,Eastern,OD,Open data
E005170,P008438,2017,3,Rapid expansion,快速扩张期,江苏省,东部,Eastern,OD,Open data
E005171,P008439,2025,4,High-level diffusion and adjustment,高位扩散与调整期,江苏省,东部,Eastern,OD,Open data
E005172,P008441,2017,3,Rapid expansion,快速扩张期,江苏省,东部,Eastern,OERs,Open educational resources
E005173,P008442,2017,3,Rapid expansion,快速扩张期,江苏省,东部,Eastern,OD,Open data
E005174,P008445,2017,3,Rapid expansion,快速扩张期,江苏省,东部,Eastern,OD,Open data
E005175,P008445,2017,3,Rapid expansion,快速扩张期,江苏省,东部,Eastern,OD,Open data
E005176,P008445,2017,3,Rapid expansion,快速扩张期,江苏省,东部,Eastern,OI,Open infrastructure
E005177,P008453,2021,4,High-level diffusion and adjustment,高位扩散与调整期,江苏省,东部,Eastern,OERs,Open educational resources
E005178,P008455,2017,3,Rapid expansion,快速扩张期,江苏省,东部,Eastern,OERs,Open educational resources
E005179,P008456,2019,3,Rapid expansion,快速扩张期,江苏省,东部,Eastern,OERs,Open educational resources
E005180,P008458,2023,4,High-level diffusion and adjustment,高位扩散与调整期,江苏省,东部,Eastern,OERs,Open educational resources
E005181,P008459,2021,4,High-level diffusion and adjustment,高位扩散与调整期,江苏省,东部,Eastern,OERs,Open educational resources
E005182,P008462,2021,4,High-level diffusion and adjustment,高位扩散与调整期,江苏省,东部,Eastern,OERs,Open educational resources
E005183,P008463,2022,4,High-level diffusion and adjustment,高位扩散与调整期,江苏省,东部,Eastern,OERs,Open educational resources
E005184,P008463,2022,4,High-level diffusion and adjustment,高位扩散与调整期,江苏省,东部,Eastern,OERs,Open educational resources
E005185,P008464,2023,4,High-level diffusion and adjustment,高位扩散与调整期,江苏省,东部,Eastern,OERs,Open educational resources
E005186,P008464,2023,4,High-level diffusion and adjustment,高位扩散与调整期,江苏省,东部,Eastern,OERs,Open educational resources
E005187,P008464,2023,4,High-level diffusion and adjustment,高位扩散与调整期,江苏省,东部,Eastern,OERs,Open educational resources
E005188,P008464,2023,4,High-level diffusion and adjustment,高位扩散与调整期,江苏省,东部,Eastern,OERs,Open educational resources
E005189,P008465,2021,4,High-level diffusion and adjustment,高位扩散与调整期,江苏省,东部,Eastern,OERs,Open educational resources
E005190,P008465,2021,4,High-level diffusion and adjustment,高位扩散与调整期,江苏省,东部,Eastern,OERs,Open educational resources
E005191,P008465,2021,4,High-level diffusion and adjustment,高位扩散与调整期,江苏省,东部,Eastern,OERs,Open educational resources
E005192,P008465,2021,4,High-level diffusion and adjustment,高位扩散与调整期,江苏省,东部,Eastern,OERs,Open educational resources
E005193,P008465,2021,4,High-level diffusion and adjustment,高位扩散与调整期,江苏省,东部,Eastern,OERs,Open educational resources
E005194,P008465,2021,4,High-level diffusion and adjustment,高位扩散与调整期,江苏省,东部,Eastern,OERs,Open educational resources
E005195,P008465,2021,4,High-level diffusion and adjustment,高位扩散与调整期,江苏省,东部,Eastern,OERs,Open educational resources
E005196,P008465,2021,4,High-level diffusion and adjustment,高位扩散与调整期,江苏省,东部,Eastern,OERs,Open educational resources
E005197,P008466,2016,3,Rapid expansion,快速扩张期,江苏省,东部,Eastern,OERs,Open educational resources
E005198,P008466,2016,3,Rapid expansion,快速扩张期,江苏省,东部,Eastern,OERs,Open educational resources
E005199,P008466,2016,3,Rapid expansion,快速扩张期,江苏省,东部,Eastern,OERs,Open educational resources
E005200,P008466,2016,3,Rapid expansion,快速扩张期,江苏省,东部,Eastern,OERs,Open educational resources
E005201,P008467,2022,4,High-level diffusion and adjustment,高位扩散与调整期,江苏省,东部,Eastern,OPR,Open peer review
E005202,P008468,2022,4,High-level diffusion and adjustment,高位扩散与调整期,江苏省,东部,Eastern,OERs,Open educational resources
E005203,P008471,2005,1,Emergence,萌芽期,江苏省,东部,Eastern,OSS,Open-source software
E005204,P008472,2013,2,Gradual expansion,渐进扩展期,江苏省,东部,Eastern,OI,Open infrastructure
E005205,P008473,2014,2,Gradual expansion,渐进扩展期,江苏省,东部,Eastern,OI,Open infrastructure
E005206,P008474,2015,2,Gradual expansion,渐进扩展期,江苏省,东部,Eastern,OI,Open infrastructure
E005207,P008475,2016,3,Rapid expansion,快速扩张期,江苏省,东部,Eastern,OI,Open infrastructure
E005208,P008476,2016,3,Rapid expansion,快速扩张期,江苏省,东部,Eastern,OI,Open infrastructure
E005209,P008477,2017,3,Rapid expansion,快速扩张期,江苏省,东部,Eastern,OI,Open infrastructure
E005210,P008478,2021,4,High-level diffusion and adjustment,高位扩散与调整期,江苏省,东部,Eastern,OI,Open infrastructure
E005211,P008479,2008,2,Gradual expansion,渐进扩展期,江苏省,东部,Eastern,OI,Open infrastructure
E005212,P008479,2008,2,Gradual expansion,渐进扩展期,江苏省,东部,Eastern,OI,Open infrastructure
E005213,P008480,2022,4,High-level diffusion and adjustment,高位扩散与调整期,江苏省,东部,Eastern,OI,Open infrastructure
E005214,P008481,2021,4,High-level diffusion and adjustment,高位扩散与调整期,江苏省,东部,Eastern,OI,Open infrastructure
E005215,P008481,2021,4,High-level diffusion and adjustment,高位扩散与调整期,江苏省,东部,Eastern,OI,Open infrastructure
E005216,P008482,2022,4,High-level diffusion and adjustment,高位扩散与调整期,江苏省,东部,Eastern,OI,Open infrastructure
E005217,P008483,2022,4,High-level diffusion and adjustment,高位扩散与调整期,江苏省,东部,Eastern,OI,Open infrastructure
E005218,P008484,2023,4,High-level diffusion and adjustment,高位扩散与调整期,江苏省,东部,Eastern,OI,Open infrastructure
E005219,P008485,2021,4,High-level diffusion and adjustment,高位扩散与调整期,江苏省,东部,Eastern,OI,Open infrastructure
E005220,P008485,2021,4,High-level diffusion and adjustment,高位扩散与调整期,江苏省,东部,Eastern,OI,Open infrastructure
E005221,P008485,2021,4,High-level diffusion and adjustment,高位扩散与调整期,江苏省,东部,Eastern,OI,Open infrastructure
E005222,P008485,2021,4,High-level diffusion and adjustment,高位扩散与调整期,江苏省,东部,Eastern,OI,Open infrastructure
E005223,P008485,2021,4,High-level diffusion and adjustment,高位扩散与调整期,江苏省,东部,Eastern,OD,Open data
E005224,P008486,2021,4,High-level diffusion and adjustment,高位扩散与调整期,江苏省,东部,Eastern,OI,Open infrastructure
E005225,P008486,2021,4,High-level diffusion and adjustment,高位扩散与调整期,江苏省,东部,Eastern,OI,Open infrastructure
E005226,P008487,2021,4,High-level diffusion and adjustment,高位扩散与调整期,江苏省,东部,Eastern,OI,Open infrastructure
E005227,P008489,2020,3,Rapid expansion,快速扩张期,江苏省,东部,Eastern,OI,Open infrastructure
E005228,P008490,2020,3,Rapid expansion,快速扩张期,江苏省,东部,Eastern,OI,Open infrastructure
E005229,P008490,2020,3,Rapid expansion,快速扩张期,江苏省,东部,Eastern,OI,Open infrastructure
E005230,P008491,2025,4,High-level diffusion and adjustment,高位扩散与调整期,江苏省,东部,Eastern,OI,Open infrastructure
E005231,P008492,2012,2,Gradual expansion,渐进扩展期,江苏省,东部,Eastern,OI,Open infrastructure
E005232,P008493,2013,2,Gradual expansion,渐进扩展期,江苏省,东部,Eastern,OI,Open infrastructure
E005233,P008494,2016,3,Rapid expansion,快速扩张期,江苏省,东部,Eastern,OI,Open infrastructure
E005234,P008495,2014,2,Gradual expansion,渐进扩展期,江苏省,东部,Eastern,OI,Open infrastructure
E005235,P008495,2014,2,Gradual expansion,渐进扩展期,江苏省,东部,Eastern,OI,Open infrastructure
E005236,P008495,2014,2,Gradual expansion,渐进扩展期,江苏省,东部,Eastern,OI,Open infrastructure
E005237,P008496,2013,2,Gradual expansion,渐进扩展期,江苏省,东部,Eastern,OI,Open infrastructure
E005238,P008496,2013,2,Gradual expansion,渐进扩展期,江苏省,东部,Eastern,OI,Open infrastructure
E005239,P008497,2015,2,Gradual expansion,渐进扩展期,江苏省,东部,Eastern,OI,Open infrastructure
E005240,P008498,2021,4,High-level diffusion and adjustment,高位扩散与调整期,江苏省,东部,Eastern,OI,Open infrastructure
E005242,P009108,2020,3,Rapid expansion,快速扩张期,江苏省,东部,Eastern,OERs,Open educational resources
E005243,P009108,2020,3,Rapid expansion,快速扩张期,江苏省,东部,Eastern,OERs,Open educational resources
E005244,P009109,2021,4,High-level diffusion and adjustment,高位扩散与调整期,江苏省,东部,Eastern,OI,Open infrastructure
E005245,P009111,2019,3,Rapid expansion,快速扩张期,江苏省,东部,Eastern,OD,Open data
E005246,P009111,2019,3,Rapid expansion,快速扩张期,江苏省,东部,Eastern,OD,Open data
E005247,P009111,2019,3,Rapid expansion,快速扩张期,江苏省,东部,Eastern,OD,Open data
E005248,P009116,2021,4,High-level diffusion and adjustment,高位扩散与调整期,江苏省,东部,Eastern,OERs,Open educational resources
E005249,P009117,2015,2,Gradual expansion,渐进扩展期,江苏省,东部,Eastern,OI,Open infrastructure
E005250,P009118,2017,3,Rapid expansion,快速扩张期,江苏省,东部,Eastern,OERs,Open educational resources
E005251,P009118,2017,3,Rapid expansion,快速扩张期,江苏省,东部,Eastern,OERs,Open educational resources
E005252,P009119,2014,2,Gradual expansion,渐进扩展期,江苏省,东部,Eastern,OI,Open infrastructure
E005253,P009120,2018,3,Rapid expansion,快速扩张期,江苏省,东部,Eastern,OI,Open infrastructure
E005254,P009121,2023,4,High-level diffusion and adjustment,高位扩散与调整期,江苏省,东部,Eastern,OD,Open data
E005255,P009197,2017,3,Rapid expansion,快速扩张期,江苏省,东部,Eastern,OD,Open data
E005256,P009197,2017,3,Rapid expansion,快速扩张期,江苏省,东部,Eastern,OD,Open data
